,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
f[21],3.43,4.01,1.11,10.37,1.96,1.5,7.11,12.13,1.58
f[22],3.55,4.19,1.11,10.81,2.06,1.57,7.1,12.13,1.58
f[23],3.66,4.38,1.12,11.25,2.15,1.64,7.1,12.13,1.58
f[24],3.77,4.57,1.12,11.69,2.24,1.71,7.1,12.13,1.58
f[25],3.89,4.76,1.13,12.13,2.33,1.78,7.09,12.13,1.58
f[26],4.0,4.95,1.13,12.57,2.43,1.85,7.09,12.13,1.58
f[27],4.12,5.14,1.14,13.01,2.52,1.92,7.09,12.13,1.58
f[28],4.23,5.33,1.14,13.45,2.61,1.99,7.09,12.13,1.58
f[29],4.35,5.52,1.15,13.9,2.7,2.06,7.09,12.13,1.58
f[30],4.46,5.71,1.15,14.34,2.79,2.13,7.09,12.13,1.58
f[31],4.58,5.89,1.16,14.78,2.89,2.2,7.08,12.13,1.58
f[32],4.69,6.08,1.16,15.22,2.98,2.28,7.08,12.13,1.58
f[33],4.8,6.27,1.17,15.66,3.07,2.35,7.08,12.13,1.58
f[34],4.92,6.46,1.17,16.1,3.16,2.42,7.08,12.13,1.58
f[35],5.03,6.65,1.18,16.54,3.26,2.49,7.08,12.13,1.58
f[36],5.15,6.84,1.18,16.98,3.35,2.56,7.08,12.13,1.58
m[0],4.62,1.5,2.03,5.64,0.73,0.56,6.99,12.61,1.6
m[1],4.34,1.25,2.19,5.21,0.61,0.47,7.03,12.8,1.59
m[2],4.44,1.1,2.54,5.22,0.54,0.41,7.07,12.71,1.59
m[3],5.24,0.84,3.79,5.86,0.41,0.31,7.13,12.2,1.59
m[4],5.76,0.25,5.36,6.02,0.11,0.08,7.14,11.91,1.58
m[5],6.9,0.82,6.29,8.31,0.4,0.31,7.15,13.49,1.58
m[6],7.36,1.53,6.35,10.01,0.75,0.57,7.2,13.63,1.57
m[7],7.34,2.03,6.04,10.85,0.99,0.76,7.25,14.26,1.57
m[8],8.36,2.88,6.57,13.34,1.41,1.08,7.26,15.87,1.56
m[9],9.51,4.87,6.62,17.94,2.38,1.82,7.24,13.19,1.57
m[10],10.22,5.75,6.82,20.17,2.82,2.15,7.24,12.95,1.57
m[11],11.08,6.72,7.12,22.72,3.29,2.51,7.27,13.83,1.57
m[12],11.47,7.44,7.1,24.35,3.64,2.78,7.28,15.02,1.56
m[13],13.0,9.73,7.31,29.85,4.77,3.64,7.27,13.7,1.57
m[14],13.37,10.33,7.33,31.25,5.06,3.86,7.27,13.7,1.57
m[15],13.87,11.2,7.33,33.25,5.49,4.19,7.27,14.84,1.57
m[16],14.23,11.93,7.27,34.88,5.84,4.46,7.27,14.84,1.57
m[17],14.34,11.94,7.38,35.0,5.85,4.47,7.31,18.54,1.56
m[18],14.86,12.7,7.47,36.84,6.22,4.75,7.31,18.54,1.56
m[19],14.7,12.84,7.23,36.92,6.29,4.8,7.3,16.55,1.57
m[20],15.84,14.11,7.63,40.25,6.91,5.28,7.29,16.55,1.56
m[21],16.51,14.94,7.81,42.38,7.32,5.59,7.28,16.55,1.56
m[22],17.49,16.82,7.71,46.61,8.24,6.29,7.22,14.0,1.57
m[23],18.07,17.57,7.85,48.48,8.61,6.57,7.2,14.04,1.57
m[24],18.7,18.57,7.9,50.84,9.1,6.95,7.18,14.0,1.57
m[25],19.45,19.64,8.03,53.44,9.62,7.35,7.18,15.47,1.57
m[26],19.6,20.23,7.83,54.61,9.91,7.57,7.18,14.04,1.57
m[27],19.62,20.34,7.79,54.84,9.97,7.61,7.19,14.04,1.57
m[28],19.39,20.34,7.56,54.6,9.96,7.61,7.21,14.14,1.57
m[29],19.56,20.48,7.64,55.01,10.03,7.66,7.22,14.05,1.57
m[30],16.24,15.83,7.0,43.64,7.75,5.92,7.21,13.86,1.57
m[31],14.62,13.22,6.84,37.51,6.48,4.95,7.18,13.31,1.58
m[32],12.3,9.44,6.67,28.64,4.62,3.53,7.13,12.66,1.58
m[33],10.89,7.38,6.46,23.66,3.62,2.76,7.12,12.36,1.58
m[34],10.62,7.1,6.36,22.9,3.48,2.65,7.22,12.43,1.59
m[35],10.28,6.72,6.24,21.91,3.29,2.51,7.29,12.43,1.58
m[36],8.89,4.95,5.85,17.45,2.42,1.85,7.12,13.2,1.59
