,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
risk_R[11],0.39,0.03,0.34,0.42,0.0,0.0,1857.55,3021.49,1.0
risk_R[12],0.45,0.05,0.34,0.52,0.0,0.0,2521.32,3622.48,1.0
risk_R[13],0.44,0.06,0.35,0.56,0.0,0.0,1306.71,1351.03,1.01
risk_R[14],0.42,0.05,0.3,0.53,0.0,0.0,1794.01,1293.94,1.0
risk_R[15],0.41,0.03,0.33,0.46,0.0,0.0,1792.66,1364.8,1.0
risk_R[16],0.44,0.03,0.36,0.49,0.0,0.0,1736.37,2229.57,1.0
risk_R[17],0.47,0.03,0.41,0.54,0.0,0.0,2212.61,1417.06,1.0
risk_R[18],0.48,0.03,0.44,0.54,0.0,0.0,1424.07,1392.03,1.0
risk_R[19],0.49,0.02,0.46,0.53,0.0,0.0,1796.59,1944.83,1.0
risk_R[20],0.5,0.02,0.48,0.53,0.0,0.0,1762.57,1342.91,1.0
risk_R[21],0.48,0.02,0.46,0.52,0.0,0.0,1185.66,1467.27,1.01
risk_R[22],0.46,0.03,0.42,0.52,0.0,0.0,2095.55,1563.14,1.0
risk_R[23],0.45,0.02,0.4,0.48,0.0,0.0,1778.32,907.5,1.0
risk_R[24],0.45,0.02,0.41,0.48,0.0,0.0,1425.45,1956.11,1.0
risk_R[25],0.46,0.01,0.43,0.49,0.0,0.0,2306.53,1346.59,1.0
risk_R[26],0.47,0.01,0.45,0.49,0.0,0.0,1891.98,2071.71,1.0
risk_R[27],0.49,0.02,0.46,0.53,0.0,0.0,2382.45,3196.02,1.0
risk_R[28],0.53,0.04,0.47,0.59,0.0,0.0,2782.91,2469.41,1.0
risk_R[29],0.57,0.04,0.49,0.65,0.0,0.0,2432.76,1661.8,1.0
risk_R[30],0.6,0.04,0.53,0.65,0.0,0.0,1729.05,1523.64,1.0
risk_R[31],0.58,0.05,0.53,0.66,0.0,0.0,1105.86,1334.17,1.01
risk_R[32],0.54,0.05,0.48,0.65,0.0,0.0,1626.29,2086.52,1.0
risk_R[33],0.49,0.04,0.42,0.58,0.0,0.0,2214.95,1396.4,1.0
risk_R[34],0.46,0.04,0.42,0.53,0.0,0.0,2022.56,1882.68,1.0
risk_R[35],0.45,0.03,0.41,0.5,0.0,0.0,2360.65,2698.19,1.0
risk_R[36],0.45,0.03,0.4,0.48,0.0,0.0,1173.36,1623.28,1.01
d_R[0],0.94,0.01,0.92,0.97,0.0,0.0,2059.35,2241.0,1.0
d_R[1],0.95,0.01,0.93,0.97,0.0,0.0,2558.04,2185.84,1.0
d_R[2],0.96,0.01,0.94,0.98,0.0,0.0,2573.82,2113.14,1.0
d_R[3],0.97,0.01,0.95,0.98,0.0,0.0,2369.9,2312.75,1.0
d_R[4],0.97,0.01,0.96,0.98,0.0,0.0,2032.5,1973.12,1.0
d_R[5],0.97,0.01,0.96,0.98,0.0,0.0,1881.76,1858.76,1.0
d_R[6],0.97,0.01,0.96,0.98,0.0,0.0,1743.71,1949.11,1.0
d_R[7],0.97,0.01,0.96,0.98,0.0,0.0,1741.4,1855.24,1.0
d_R[8],0.97,0.01,0.96,0.98,0.0,0.0,1742.57,2010.87,1.0
d_R[9],0.97,0.01,0.96,0.98,0.0,0.0,1755.57,1831.34,1.0
d_R[10],0.97,0.01,0.96,0.98,0.0,0.0,1774.02,1707.63,1.0
d_R[11],0.97,0.01,0.96,0.98,0.0,0.0,1822.5,1875.41,1.0
d_R[12],0.96,0.01,0.95,0.98,0.0,0.0,1964.8,2254.87,1.0
d_R[13],0.96,0.01,0.95,0.98,0.0,0.0,1417.79,2044.32,1.0
d_R[14],0.97,0.01,0.95,0.98,0.0,0.0,1824.77,2068.5,1.0
d_R[15],0.97,0.01,0.96,0.98,0.0,0.0,2008.28,1817.25,1.0
d_R[16],0.96,0.01,0.95,0.98,0.0,0.0,1950.21,1895.14,1.0
d_R[17],0.96,0.01,0.95,0.97,0.0,0.0,1892.23,2111.96,1.0
d_R[18],0.96,0.01,0.95,0.97,0.0,0.0,1673.53,1832.56,1.0
d_R[19],0.96,0.01,0.95,0.97,0.0,0.0,1786.38,1737.84,1.0
d_R[20],0.96,0.01,0.95,0.97,0.0,0.0,1832.91,1715.66,1.0
d_R[21],0.96,0.01,0.95,0.97,0.0,0.0,1787.21,2016.67,1.0
d_R[22],0.96,0.01,0.95,0.97,0.0,0.0,2044.93,1976.04,1.0
d_R[23],0.96,0.01,0.95,0.98,0.0,0.0,2085.53,1948.0,1.0
d_R[24],0.96,0.01,0.95,0.97,0.0,0.0,1985.29,1786.35,1.0
d_R[25],0.96,0.01,0.95,0.97,0.0,0.0,1902.43,2014.27,1.0
d_R[26],0.96,0.01,0.95,0.97,0.0,0.0,1863.68,2002.66,1.0
d_R[27],0.96,0.01,0.95,0.97,0.0,0.0,1925.3,1833.65,1.0
d_R[28],0.96,0.01,0.94,0.97,0.0,0.0,1929.44,1910.97,1.0
d_R[29],0.95,0.01,0.94,0.97,0.0,0.0,1829.95,2176.98,1.0
d_R[30],0.95,0.01,0.93,0.97,0.0,0.0,1726.66,1886.03,1.0
d_R[31],0.95,0.01,0.94,0.97,0.0,0.0,1593.83,1815.78,1.0
d_R[32],0.96,0.01,0.94,0.97,0.0,0.0,1929.53,2285.61,1.0
d_R[33],0.96,0.01,0.95,0.97,0.0,0.0,2398.16,2157.26,1.0
d_R[34],0.96,0.01,0.95,0.97,0.0,0.0,2283.0,1888.97,1.0
d_R[35],0.96,0.01,0.95,0.98,0.0,0.0,2183.66,1994.59,1.0
d_R[36],0.96,0.01,0.95,0.98,0.0,0.0,1925.88,1770.21,1.0
risk_ICU[0],0.37,0.02,0.32,0.39,0.0,0.0,1901.59,2138.26,1.0
risk_ICU[1],0.5,0.07,0.32,0.58,0.0,0.0,2133.6,2465.99,1.0
risk_ICU[2],0.61,0.08,0.45,0.75,0.0,0.0,2359.78,2411.62,1.0
risk_ICU[3],0.68,0.06,0.57,0.77,0.0,0.0,2439.61,2413.18,1.0
risk_ICU[4],0.71,0.05,0.65,0.77,0.0,0.0,1994.65,1905.88,1.0
risk_ICU[5],0.7,0.03,0.67,0.77,0.0,0.0,1568.5,2140.72,1.0
risk_ICU[6],0.66,0.03,0.6,0.72,0.0,0.0,1800.51,2509.84,1.0
risk_ICU[7],0.6,0.04,0.51,0.67,0.0,0.0,2285.51,2417.96,1.0
risk_ICU[8],0.54,0.05,0.45,0.62,0.0,0.0,2498.05,2389.37,1.0
risk_ICU[9],0.49,0.05,0.4,0.56,0.0,0.0,2374.96,2411.62,1.0
risk_ICU[10],0.45,0.05,0.37,0.51,0.0,0.0,2252.75,2411.87,1.0
risk_ICU[11],0.42,0.04,0.35,0.47,0.0,0.0,2145.56,2301.6,1.0
risk_ICU[12],0.39,0.04,0.33,0.44,0.0,0.0,2058.29,2145.24,1.0
risk_ICU[13],0.37,0.04,0.33,0.42,0.0,0.0,1984.52,1704.22,1.0
risk_ICU[14],0.36,0.03,0.32,0.4,0.0,0.0,1960.49,2331.74,1.0
risk_ICU[15],0.35,0.03,0.31,0.39,0.0,0.0,2028.6,2130.69,1.0
risk_ICU[16],0.34,0.02,0.31,0.38,0.0,0.0,2040.29,2155.44,1.0
risk_ICU[17],0.33,0.02,0.31,0.37,0.0,0.0,1968.91,1967.78,1.0
risk_ICU[18],0.33,0.02,0.31,0.37,0.0,0.0,1479.9,1783.15,1.0
risk_ICU[19],0.32,0.02,0.31,0.36,0.0,0.0,2073.34,1810.34,1.0
risk_ICU[20],0.32,0.02,0.3,0.35,0.0,0.0,2111.22,1988.99,1.0
risk_ICU[21],0.32,0.02,0.3,0.35,0.0,0.0,1775.87,1915.84,1.0
risk_ICU[22],0.32,0.01,0.3,0.35,0.0,0.0,1560.78,1879.96,1.0
risk_ICU[23],0.31,0.01,0.31,0.34,0.0,0.0,2134.49,1956.53,1.0
risk_ICU[24],0.31,0.01,0.31,0.34,0.0,0.0,1822.51,1956.53,1.0
risk_ICU[25],0.31,0.01,0.31,0.34,0.0,0.0,1547.84,1936.79,1.0
risk_ICU[26],0.32,0.01,0.31,0.34,0.0,0.0,1715.77,1937.01,1.0
risk_ICU[27],0.32,0.01,0.31,0.34,0.0,0.0,1787.38,1961.15,1.0
risk_ICU[28],0.33,0.01,0.32,0.35,0.0,0.0,1884.16,2048.86,1.0
risk_ICU[29],0.35,0.01,0.33,0.38,0.0,0.0,2190.13,2373.1,1.0
risk_ICU[30],0.39,0.03,0.35,0.46,0.0,0.0,2435.22,2388.01,1.0
risk_ICU[31],0.46,0.05,0.38,0.59,0.0,0.0,2441.35,2373.1,1.0
risk_ICU[32],0.56,0.08,0.44,0.74,0.0,0.0,2405.62,2373.1,1.0
risk_ICU[33],0.65,0.09,0.52,0.82,0.0,0.0,2275.6,2412.16,1.0
