date;BundeslandID;outOfHomeDuration;percentageChangeComparedToBeforeCorona
20211022;Nordrhein-Westfalen;7.67;1
20211022;Hamburg;7.12;-6
20211022;Mecklenburg-Vorpommern;8.21;4
20211022;Niedersachsen;7.61;-4
20211022;Deutschland;7.87;0
20211022;Bremen;6.63;-18
20211022;Thüringen;8.01;2
20211022;Saarland;7.42;-4
20211022;Sachsen-Anhalt;7.98;3
20211022;Rheinland-Pfalz;7.87;-5
20211022;Schleswig-Holstein;7.72;2
20211029;Baden-Württemberg;8.65;8
20211029;Hessen;8.07;0
20211029;Berlin;7.24;-7
20211029;Brandenburg;7.9;7
20211029;Sachsen;7.3500000000000005;-4
20211029;Bayern;8.57;7
20211029;Nordrhein-Westfalen;8.25;9
20211029;Hamburg;7.21;-4
20211029;Mecklenburg-Vorpommern;8.31;5
20211029;Niedersachsen;7.69;-3
20211029;Deutschland;8.1;3
20211029;Bremen;6.61;-18
20211029;Thüringen;7.73;-2
20211029;Saarland;7.46;-3
20211029;Sachsen-Anhalt;7.67;-1
20211029;Rheinland-Pfalz;8.33;0
20211029;Schleswig-Holstein;7.8100000000000005;3
20211105;Baden-Württemberg;8.0;0
20211105;Hessen;7.8500000000000005;-3
20211105;Berlin;6.96;-11
20211105;Brandenburg;7.58;2
20211105;Sachsen;7.37;-4
20211105;Bayern;7.96;-1
20211105;Nordrhein-Westfalen;8.08;7
20211105;Hamburg;6.99;-7
20211105;Mecklenburg-Vorpommern;7.75;-2
20211105;Niedersachsen;7.8500000000000005;-1
20211105;Deutschland;7.57;-3
20211105;Bremen;6.78;-16
20211105;Thüringen;7.36;-7
20211105;Saarland;7.73;0
20211105;Sachsen-Anhalt;7.69;-1
20211105;Rheinland-Pfalz;8.14;-2
20211105;Schleswig-Holstein;7.57;0
20211112;Baden-Württemberg;8.31;4
20211112;Hessen;7.78;-4
20211112;Berlin;6.9;-12
20211112;Brandenburg;7.54;2
20211112;Sachsen;7.3;-4
20211112;Bayern;8.15;2
20211112;Nordrhein-Westfalen;7.98;6
20211112;Hamburg;6.88;-9
20211112;Mecklenburg-Vorpommern;7.84;-1
20211112;Niedersachsen;7.74;-2
20211112;Deutschland;7.8500000000000005;0
20211112;Bremen;6.67;-17
20211112;Thüringen;7.71;-2
20211112;Saarland;7.67;-1
20211112;Sachsen-Anhalt;7.72;0
20211112;Rheinland-Pfalz;8.0;-4
20211112;Schleswig-Holstein;7.44;-2
20211119;Baden-Württemberg;8.22;3
20211119;Hessen;7.74;-4
20211119;Berlin;6.8;-13
20211119;Brandenburg;7.5200000000000005;1
20211119;Sachsen;7.11;-7
20211119;Bayern;8.0;0
20211119;Nordrhein-Westfalen;7.92;5
20211119;Hamburg;6.84;-9
20211119;Mecklenburg-Vorpommern;7.83;-1
20211119;Niedersachsen;7.72;-3
20211119;Deutschland;7.74;-1
20211119;Bremen;6.61;-18
20211119;Thüringen;7.61;-4
20211119;Saarland;7.53;-2
20211119;Sachsen-Anhalt;7.66;-1
20211119;Rheinland-Pfalz;7.92;-4
20211119;Schleswig-Holstein;7.44;-2
20211126;Baden-Württemberg;8.17;2
20211126;Hessen;7.65;-5
20211126;Berlin;6.78;-13
20211126;Brandenburg;7.45;1
20211126;Sachsen;6.87;-10
20211126;Bayern;7.99;0
20211126;Nordrhein-Westfalen;7.8100000000000005;3
20211126;Hamburg;6.84;-9
20211126;Mecklenburg-Vorpommern;7.8;-1
20211126;Niedersachsen;7.68;-3
20211126;Deutschland;7.69;-2
20211126;Bremen;6.69;-17
20211126;Thüringen;7.4;-6
20211126;Saarland;7.41;-4
20211126;Sachsen-Anhalt;7.43;-4
20211126;Rheinland-Pfalz;7.8500000000000005;-5
20211126;Schleswig-Holstein;7.44;-2
20211203;Baden-Württemberg;8.05;1
20211203;Hessen;7.5600000000000005;-6
20211203;Berlin;6.640000000000001;-15
20211203;Brandenburg;7.3500000000000005;-1
20211203;Sachsen;6.87;-10
20211203;Bayern;7.87;-2
20211203;Nordrhein-Westfalen;7.75;2
20211203;Hamburg;6.8;-10
20211203;Mecklenburg-Vorpommern;7.62;-3
20211203;Niedersachsen;7.59;-4
20211203;Deutschland;7.6000000000000005;-3
20211203;Bremen;6.58;-18
20211203;Thüringen;7.4;-6
20211203;Saarland;7.29;-5
20211203;Sachsen-Anhalt;7.46;-4
20211203;Rheinland-Pfalz;7.76;-6
20211203;Schleswig-Holstein;7.3500000000000005;-3
20211210;Baden-Württemberg;8.03;0
20211210;Hessen;7.55;-6
20211210;Berlin;6.45;-17
20211210;Brandenburg;7.19;-3
20211210;Sachsen;6.93;-9
20211210;Bayern;7.94;-1
20211210;Nordrhein-Westfalen;7.73;2
20211210;Hamburg;6.5;-14
20211210;Mecklenburg-Vorpommern;7.4;-6
20211210;Niedersachsen;7.54;-5
20211210;Deutschland;7.57;-3
20211210;Bremen;6.43;-20
20211210;Thüringen;7.390000000000001;-6
20211210;Saarland;7.2;-7
20211210;Sachsen-Anhalt;7.47;-4
20211210;Rheinland-Pfalz;7.75;-7
20211210;Schleswig-Holstein;7.12;-6
20211217;Baden-Württemberg;8.120000000000001;2
20211217;Hessen;7.61;-6
20211217;Berlin;6.640000000000001;-15
20211217;Brandenburg;7.3100000000000005;-1
20211217;Sachsen;6.92;-9
20211217;Bayern;8.01;0
20211217;Nordrhein-Westfalen;7.75;3
20211217;Hamburg;6.71;-11
20211217;Mecklenburg-Vorpommern;7.59;-4
20211217;Niedersachsen;7.54;-5
20211217;Deutschland;7.640000000000001;-3
20211217;Bremen;6.37;-21
20211217;Thüringen;7.43;-6
20211217;Saarland;7.3100000000000005;-5
20211217;Sachsen-Anhalt;7.49;-3
20211217;Rheinland-Pfalz;7.82;-6
20211217;Schleswig-Holstein;7.2700000000000005;-4
20211224;Baden-Württemberg;7.57;-5
20211224;Hessen;7.01;-13
20211224;Berlin;6.22;-20
20211224;Brandenburg;6.53;-12
20211224;Sachsen;6.32;-17
20211224;Bayern;7.63;-5
20211224;Nordrhein-Westfalen;7.29;-4
20211224;Hamburg;6.29;-17
20211224;Mecklenburg-Vorpommern;6.8500000000000005;-13
20211224;Niedersachsen;6.86;-13
20211224;Deutschland;7.09;-9
20211224;Bremen;5.9;-27
20211224;Thüringen;6.7;-15
20211224;Saarland;6.75;-12
20211224;Sachsen-Anhalt;6.67;-14
20211224;Rheinland-Pfalz;7.16;-14
20211224;Schleswig-Holstein;6.8100000000000005;-10
20211231;Baden-Württemberg;6.78;-15
20211231;Hessen;6.26;-23
20211231;Berlin;5.46;-30
20211231;Brandenburg;6.03;-19
20211231;Sachsen;5.6000000000000005;-27
20211231;Bayern;6.78;-15
20211231;Nordrhein-Westfalen;6.43;-15
20211231;Hamburg;5.48;-27
20211231;Mecklenburg-Vorpommern;6.42;-19
20211231;Niedersachsen;6.19;-22
20211231;Deutschland;6.33;-19
20211231;Bremen;5.17;-36
20211231;Thüringen;6.05;-23
20211231;Saarland;6.0;-22
20211231;Sachsen-Anhalt;6.08;-22
20211231;Rheinland-Pfalz;6.390000000000001;-23
20211231;Schleswig-Holstein;6.03;-21
20220107;Baden-Württemberg;6.9;-14
20220107;Hessen;6.58;-18
20220107;Berlin;6.15;-21
20220107;Brandenburg;6.98;-6
20220107;Sachsen;6.7;-12
20220107;Bayern;6.95;-13
20220107;Nordrhein-Westfalen;6.86;-9
20220107;Hamburg;5.92;-21
20220107;Mecklenburg-Vorpommern;7.2700000000000005;-8
20220107;Niedersachsen;6.63;-16
20220107;Deutschland;6.69;-15
20220107;Bremen;5.39;-33
20220107;Thüringen;6.97;-12
20220107;Saarland;6.94;-10
20220107;Sachsen-Anhalt;6.51;-16
20220107;Rheinland-Pfalz;7.24;-13
20220107;Schleswig-Holstein;6.3500000000000005;-16
20220114;Baden-Württemberg;7.94;-1
20220114;Hessen;7.32;-9
20220114;Berlin;6.2;-20
20220114;Brandenburg;7.16;-3
20220114;Sachsen;6.92;-9
20220114;Bayern;7.82;-2
20220114;Nordrhein-Westfalen;7.58;0
20220114;Hamburg;6.23;-17
20220114;Mecklenburg-Vorpommern;7.41;-6
20220114;Niedersachsen;7.3500000000000005;-7
20220114;Deutschland;7.44;-5
20220114;Bremen;5.97;-26
20220114;Thüringen;7.3500000000000005;-7
20220114;Saarland;7.26;-6
20220114;Sachsen-Anhalt;7.42;-4
20220114;Rheinland-Pfalz;7.61;-8
20220114;Schleswig-Holstein;6.9;-9
20220121;Baden-Württemberg;7.7700000000000005;-3
20220121;Hessen;7.3;-10
20220121;Berlin;6.16;-21
20220121;Brandenburg;7.17;-3
20220121;Sachsen;7.04;-8
20220121;Bayern;7.84;-2
20220121;Nordrhein-Westfalen;7.5;-1
20220121;Hamburg;6.2700000000000005;-17
20220121;Mecklenburg-Vorpommern;7.47;-5
20220121;Niedersachsen;7.42;-6
20220121;Deutschland;7.42;-5
20220121;Bremen;6.0200000000000005;-25
20220121;Thüringen;7.5;-5
20220121;Saarland;7.25;-6
20220121;Sachsen-Anhalt;7.5;-3
20220121;Rheinland-Pfalz;7.55;-9
20220121;Schleswig-Holstein;7.01;-8
20220128;Baden-Württemberg;7.9;-1
20220128;Hessen;7.26;-10
20220128;Berlin;6.13;-21
20220128;Brandenburg;7.11;-4
20220128;Sachsen;7.03;-8
20220128;Bayern;7.8500000000000005;-2
20220128;Nordrhein-Westfalen;7.45;-1
20220128;Hamburg;6.22;-17
20220128;Mecklenburg-Vorpommern;7.42;-6
20220128;Niedersachsen;7.33;-8
20220128;Deutschland;7.4;-6
20220128;Bremen;6.11;-24
20220128;Thüringen;7.41;-6
20220128;Saarland;7.09;-8
20220128;Sachsen-Anhalt;7.47;-4
20220128;Rheinland-Pfalz;7.53;-9
20220128;Schleswig-Holstein;7.04;-7
20220204;Baden-Württemberg;7.73;-3
20220204;Hessen;7.3;-10
20220204;Berlin;5.9;-24
20220204;Brandenburg;6.79;-8
20220204;Sachsen;7.04;-8
20220204;Bayern;7.79;-3
20220204;Nordrhein-Westfalen;7.43;-2
20220204;Hamburg;6.390000000000001;-15
20220204;Mecklenburg-Vorpommern;7.5;-5
20220204;Niedersachsen;7.29;-8
20220204;Deutschland;7.36;-6
20220204;Bremen;6.1000000000000005;-24
20220204;Thüringen;7.5200000000000005;-5
20220204;Saarland;7.08;-8
20220204;Sachsen-Anhalt;7.41;-5
20220204;Rheinland-Pfalz;7.55;-9
20220204;Schleswig-Holstein;7.09;-7
20220211;Baden-Württemberg;7.86;-2
20220211;Hessen;7.390000000000001;-9
20220211;Berlin;6.38;-18
20220211;Brandenburg;7.18;-3
20220211;Sachsen;7.08;-7
20220211;Bayern;7.91;-1
20220211;Nordrhein-Westfalen;7.5600000000000005;0
20220211;Hamburg;6.51;-14
20220211;Mecklenburg-Vorpommern;7.28;-8
20220211;Niedersachsen;7.49;-6
20220211;Deutschland;7.5;-4
20220211;Bremen;6.3500000000000005;-21
20220211;Thüringen;7.57;-4
20220211;Saarland;7.16;-7
20220211;Sachsen-Anhalt;7.47;-4
20220211;Rheinland-Pfalz;7.640000000000001;-8
20220211;Schleswig-Holstein;7.23;-5
20220218;Baden-Württemberg;7.94;-1
20220218;Hessen;7.33;-9
20220218;Berlin;6.45;-17
20220218;Brandenburg;7.140000000000001;-4
20220218;Sachsen;6.82;-11
20220218;Bayern;7.95;-1
20220218;Nordrhein-Westfalen;7.37;-3
20220218;Hamburg;6.5;-14
20220218;Mecklenburg-Vorpommern;7.28;-8
20220218;Niedersachsen;7.34;-8
20220218;Deutschland;7.41;-5
20220218;Bremen;6.19;-23
20220218;Thüringen;7.19;-9
20220218;Saarland;7.09;-8
20220218;Sachsen-Anhalt;7.1000000000000005;-8
20220218;Rheinland-Pfalz;7.61;-8
20220218;Schleswig-Holstein;7.1000000000000005;-7
20220225;Baden-Württemberg;7.99;0
20220225;Hessen;7.55;-6
20220225;Berlin;6.58;-16
20220225;Brandenburg;7.34;-1
20220225;Sachsen;6.8100000000000005;-11
20220225;Bayern;8.01;0
20220225;Nordrhein-Westfalen;7.66;1
20220225;Hamburg;6.71;-11
20220225;Mecklenburg-Vorpommern;7.7;-2
20220225;Niedersachsen;7.5600000000000005;-5
20220225;Deutschland;7.5600000000000005;-4
20220225;Bremen;6.390000000000001;-21
20220225;Thüringen;7.57;-4
20220225;Saarland;6.76;-12
20220225;Sachsen-Anhalt;7.5;-3
20220225;Rheinland-Pfalz;7.34;-12
20220225;Schleswig-Holstein;7.23;-5
20220304;Baden-Württemberg;7.79;-3
20220304;Hessen;7.55;-7
20220304;Berlin;6.8;-13
20220304;Brandenburg;7.5200000000000005;1
20220304;Sachsen;7.26;-5
20220304;Bayern;7.83;-2
20220304;Nordrhein-Westfalen;7.68;2
20220304;Hamburg;6.91;-8
20220304;Mecklenburg-Vorpommern;7.8100000000000005;-1
20220304;Niedersachsen;7.7;-3
20220304;Deutschland;7.59;-3
20220304;Bremen;6.58;-18
20220304;Thüringen;7.61;-4
20220304;Saarland;7.04;-9
20220304;Sachsen-Anhalt;7.58;-2
20220304;Rheinland-Pfalz;7.57;-9
20220304;Schleswig-Holstein;7.38;-3
20220311;Baden-Württemberg;7.99;0
20220311;Hessen;7.65;-5
20220311;Berlin;6.68;-14
20220311;Brandenburg;7.3100000000000005;-1
20220311;Sachsen;7.25;-5
20220311;Bayern;8.06;1
20220311;Nordrhein-Westfalen;7.78;3
20220311;Hamburg;6.68;-11
20220311;Mecklenburg-Vorpommern;7.79;-1
20220311;Niedersachsen;7.5200000000000005;-5
20220311;Deutschland;7.65;-2
20220311;Bremen;6.49;-19
20220311;Thüringen;7.53;-5
20220311;Saarland;7.24;-6
20220311;Sachsen-Anhalt;7.57;-2
20220311;Rheinland-Pfalz;7.74;-7
20220311;Schleswig-Holstein;7.3100000000000005;-4
20220318;Baden-Württemberg;7.96;0
20220318;Hessen;7.57;-6
20220318;Berlin;6.79;-13
20220318;Brandenburg;7.41;0
20220318;Sachsen;7.08;-7
20220318;Bayern;7.99;0
20220318;Nordrhein-Westfalen;7.76;3
20220318;Hamburg;6.5200000000000005;-14
20220318;Mecklenburg-Vorpommern;7.59;-4
20220318;Niedersachsen;7.51;-5
20220318;Deutschland;7.61;-3
20220318;Bremen;6.4;-20
20220318;Thüringen;7.43;-6
20220318;Saarland;7.17;-7
20220318;Sachsen-Anhalt;7.42;-4
20220318;Rheinland-Pfalz;7.65;-8
20220318;Schleswig-Holstein;7.22;-5
20220325;Baden-Württemberg;8.08;1
20220325;Hessen;7.69;-5
20220325;Berlin;6.93;-11
20220325;Brandenburg;7.49;1
20220325;Sachsen;7.21;-6
20220325;Bayern;8.01;0
20220325;Nordrhein-Westfalen;7.9;4
20220325;Hamburg;6.93;-8
20220325;Mecklenburg-Vorpommern;7.75;-2
20220325;Niedersachsen;7.62;-4
20220325;Deutschland;7.72;-2
20220325;Bremen;6.5200000000000005;-19
20220325;Thüringen;7.5600000000000005;-4
20220325;Saarland;7.22;-6
20220325;Sachsen-Anhalt;7.55;-3
20220325;Rheinland-Pfalz;7.76;-6
20220325;Schleswig-Holstein;7.37;-3
20220401;Baden-Württemberg;8.21;3
20220401;Hessen;7.84;-3
20220401;Berlin;7.05;-10
20220401;Brandenburg;7.67;3
20220401;Sachsen;7.38;-3
20220401;Bayern;8.25;3
20220401;Nordrhein-Westfalen;8.01;6
20220401;Hamburg;6.98;-7
20220401;Mecklenburg-Vorpommern;7.87;0
20220401;Niedersachsen;7.76;-2
20220401;Deutschland;7.87;0
20220401;Bremen;6.5200000000000005;-19
20220401;Thüringen;7.72;-2
20220401;Saarland;7.38;-4
20220401;Sachsen-Anhalt;7.79;1
20220401;Rheinland-Pfalz;7.930000000000001;-4
20220401;Schleswig-Holstein;7.47;-2
20220408;Baden-Württemberg;8.25;3
20220408;Hessen;7.8500000000000005;-3
20220408;Berlin;7.05;-10
20220408;Brandenburg;7.7;4
20220408;Sachsen;7.49;-2
20220408;Bayern;8.3;4
20220408;Nordrhein-Westfalen;8.02;6
20220408;Hamburg;6.98;-7
20220408;Mecklenburg-Vorpommern;7.91;0
20220408;Niedersachsen;7.45;-6
20220408;Deutschland;7.86;0
20220408;Bremen;6.25;-22
20220408;Thüringen;7.8500000000000005;0
20220408;Saarland;7.36;-5
20220408;Sachsen-Anhalt;7.890000000000001;2
20220408;Rheinland-Pfalz;7.96;-4
20220408;Schleswig-Holstein;7.18;-6
20220415;Baden-Württemberg;8.35;0
20220415;Hessen;7.7700000000000005;0
20220415;Berlin;7.09;0
20220415;Brandenburg;7.55;0
20220415;Sachsen;7.7700000000000005;0
20220415;Bayern;8.27;0
20220415;Nordrhein-Westfalen;7.95;0
20220415;Hamburg;7.38;0
20220415;Mecklenburg-Vorpommern;7.96;0
20220415;Niedersachsen;7.57;0
20220415;Deutschland;7.2700000000000005;-7
20220415;Bremen;6.48;0
20220415;Thüringen;7.82;0
20220415;Saarland;7.49;0
20220415;Sachsen-Anhalt;7.7700000000000005;0
20220415;Rheinland-Pfalz;7.88;0
20220415;Schleswig-Holstein;7.45;0
20220422;Baden-Württemberg;8.16;2
20220422;Hessen;7.67;-5
20220422;Berlin;6.93;-11
20220422;Brandenburg;7.5;1
20220422;Sachsen;7.36;-4
20220422;Bayern;8.2;2
20220422;Nordrhein-Westfalen;7.8500000000000005;4
20220422;Hamburg;7.33;-3
20220422;Mecklenburg-Vorpommern;8.13;3
20220422;Niedersachsen;7.8500000000000005;-1
20220422;Deutschland;7.45;-5
20220422;Bremen;6.72;-16
20220422;Thüringen;7.65;-3
20220422;Saarland;7.18;-7
20220422;Sachsen-Anhalt;8.02;3
20220422;Rheinland-Pfalz;7.79;-6
20220422;Schleswig-Holstein;7.71;2
20220429;Baden-Württemberg;8.48;6
20220429;Hessen;8.040000000000001;0
20220429;Berlin;7.49;-4
20220429;Brandenburg;7.87;6
20220429;Sachsen;7.8100000000000005;2
20220429;Bayern;8.58;7
20220429;Nordrhein-Westfalen;8.35;10
20220429;Hamburg;7.38;-2
20220429;Mecklenburg-Vorpommern;8.21;4
20220429;Niedersachsen;8.03;1
20220429;Deutschland;8.18;4
20220429;Bremen;6.88;-14
20220429;Thüringen;8.06;2
20220429;Saarland;7.6000000000000005;-1
20220429;Sachsen-Anhalt;8.120000000000001;5
20220429;Rheinland-Pfalz;8.120000000000001;-2
20220429;Schleswig-Holstein;7.73;2
20220506;Baden-Württemberg;8.58;7
20220506;Hessen;8.290000000000001;3
20220506;Berlin;7.62;-2
20220506;Brandenburg;7.930000000000001;7
20220506;Sachsen;8.0;5
20220506;Bayern;8.63;8
20220506;Nordrhein-Westfalen;8.56;13
20220506;Hamburg;7.49;-1
20220506;Mecklenburg-Vorpommern;8.290000000000001;5
20220506;Niedersachsen;8.19;3
20220506;Deutschland;8.33;6
20220506;Bremen;7.04;-12
20220506;Thüringen;8.35;6
20220506;Saarland;7.74;0
20220506;Sachsen-Anhalt;8.22;6
20220506;Rheinland-Pfalz;8.3;0
20220506;Schleswig-Holstein;7.82;3
20220513;Baden-Württemberg;8.72;9
20220513;Hessen;8.41;4
20220513;Berlin;7.73;-1
20220513;Brandenburg;8.16;10
20220513;Sachsen;8.06;6
20220513;Bayern;8.85;10
20220513;Nordrhein-Westfalen;8.67;15
20220513;Hamburg;7.47;-1
20220513;Mecklenburg-Vorpommern;8.35;6
20220513;Niedersachsen;8.23;4
20220513;Deutschland;8.45;8
20220513;Bremen;6.99;-13
20220513;Thüringen;8.290000000000001;5
20220513;Saarland;7.8500000000000005;2
20220513;Sachsen-Anhalt;8.56;10
20220513;Rheinland-Pfalz;8.4;1
20220513;Schleswig-Holstein;7.9;4
20220520;Baden-Württemberg;8.69;9
20220520;Hessen;8.36;4
20220520;Berlin;7.7700000000000005;0
20220520;Brandenburg;7.99;8
20220520;Sachsen;7.97;4
20220520;Bayern;8.78;9
20220520;Nordrhein-Westfalen;8.540000000000001;13
20220520;Hamburg;7.6000000000000005;1
20220520;Mecklenburg-Vorpommern;8.41;7
20220520;Niedersachsen;8.21;3
20220520;Deutschland;8.38;7
20220520;Bremen;7.0200000000000005;-13
20220520;Thüringen;8.15;3
20220520;Saarland;7.76;1
20220520;Sachsen-Anhalt;8.22;6
20220520;Rheinland-Pfalz;8.34;0
20220520;Schleswig-Holstein;7.96;5
20220527;Baden-Württemberg;8.55;7
20220527;Hessen;8.28;3
20220527;Berlin;7.54;-3
20220527;Brandenburg;7.8100000000000005;5
20220527;Sachsen;7.74;1
20220527;Bayern;8.68;8
20220527;Nordrhein-Westfalen;8.49;12
20220527;Hamburg;7.18;-5
20220527;Mecklenburg-Vorpommern;8.17;4
20220527;Niedersachsen;8.03;1
20220527;Deutschland;7.9;1
20220527;Bremen;6.890000000000001;-14
20220527;Thüringen;7.97;1
20220527;Saarland;7.69;0
20220527;Sachsen-Anhalt;7.8100000000000005;1
20220527;Rheinland-Pfalz;8.25;-1
20220527;Schleswig-Holstein;7.62;0
20220603;Baden-Württemberg;8.77;10
20220603;Hessen;8.46;5
20220603;Berlin;7.79;0
20220603;Brandenburg;8.07;9
20220603;Sachsen;8.02;5
20220603;Bayern;8.86;11
20220603;Nordrhein-Westfalen;8.74;16
20220603;Hamburg;7.58;1
20220603;Mecklenburg-Vorpommern;8.42;7
20220603;Niedersachsen;8.25;4
20220603;Deutschland;8.48;8
20220603;Bremen;7.18;-11
20220603;Thüringen;8.24;4
20220603;Saarland;7.87;2
20220603;Sachsen-Anhalt;8.28;7
20220603;Rheinland-Pfalz;8.45;2
20220603;Schleswig-Holstein;7.95;5
20220610;Baden-Württemberg;8.47;6
20220610;Hessen;8.38;4
20220610;Berlin;7.68;-1
20220610;Brandenburg;8.16;10
20220610;Sachsen;8.05;5
20220610;Bayern;8.51;6
20220610;Nordrhein-Westfalen;8.540000000000001;13
20220610;Hamburg;7.57;0
20220610;Mecklenburg-Vorpommern;8.46;7
20220610;Niedersachsen;8.120000000000001;2
20220610;Deutschland;7.91;1
20220610;Bremen;7.13;-11
20220610;Thüringen;8.38;6
20220610;Saarland;7.49;-3
20220610;Sachsen-Anhalt;8.28;7
20220610;Rheinland-Pfalz;8.41;1
20220610;Schleswig-Holstein;8.01;6
20220617;Baden-Württemberg;8.51;6
20220617;Hessen;8.35;3
20220617;Berlin;7.73;-1
20220617;Brandenburg;8.15;10
20220617;Sachsen;8.2;7
20220617;Bayern;8.55;7
20220617;Nordrhein-Westfalen;8.620000000000001;14
20220617;Hamburg;7.5200000000000005;0
20220617;Mecklenburg-Vorpommern;8.49;8
20220617;Niedersachsen;8.28;4
20220617;Deutschland;8.16;4
20220617;Bremen;7.18;-11
20220617;Thüringen;8.41;7
20220617;Saarland;7.8100000000000005;1
20220617;Sachsen-Anhalt;8.31;7
20220617;Rheinland-Pfalz;8.370000000000001;1
20220617;Schleswig-Holstein;7.99;5
20220624;Baden-Württemberg;8.78;10
20220624;Hessen;8.32;3
20220624;Berlin;7.68;-1
20220624;Brandenburg;8.06;9
20220624;Sachsen;8.05;5
20220624;Bayern;8.8;10
20220624;Nordrhein-Westfalen;8.53;13
20220624;Hamburg;7.49;-1
20220624;Mecklenburg-Vorpommern;8.48;8
20220624;Niedersachsen;8.14;3
20220624;Deutschland;8.39;7
20220624;Bremen;7.19;-11
20220624;Thüringen;8.34;6
20220624;Saarland;7.73;0
20220624;Sachsen-Anhalt;8.19;6
20220624;Rheinland-Pfalz;8.36;1
20220624;Schleswig-Holstein;8.040000000000001;6
20220701;Baden-Württemberg;8.84;11
20220701;Hessen;8.51;5
20220701;Berlin;7.55;-3
20220701;Brandenburg;7.99;8
20220701;Sachsen;7.9;3
20220701;Bayern;8.86;11
20220701;Nordrhein-Westfalen;8.36;11
20220701;Hamburg;7.47;-1
20220701;Mecklenburg-Vorpommern;8.36;6
20220701;Niedersachsen;8.07;2
20220701;Deutschland;8.36;7
20220701;Bremen;7.0;-13
20220701;Thüringen;8.23;4
20220701;Saarland;7.92;3
20220701;Sachsen-Anhalt;8.14;5
20220701;Rheinland-Pfalz;8.540000000000001;3
20220701;Schleswig-Holstein;7.91;4
20220708;Baden-Württemberg;8.93;12
20220708;Hessen;8.43;4
20220708;Berlin;7.51;-4
20220708;Brandenburg;7.98;8
20220708;Sachsen;7.930000000000001;4
20220708;Bayern;8.93;11
20220708;Nordrhein-Westfalen;8.38;11
20220708;Hamburg;7.41;-2
20220708;Mecklenburg-Vorpommern;8.25;5
20220708;Niedersachsen;8.11;2
20220708;Deutschland;8.38;7
20220708;Bremen;7.09;-12
20220708;Thüringen;8.28;5
20220708;Saarland;7.930000000000001;3
20220708;Sachsen-Anhalt;8.1;4
20220708;Rheinland-Pfalz;8.540000000000001;3
20220708;Schleswig-Holstein;7.69;1
20220715;Baden-Württemberg;8.92;12
20220715;Hessen;8.22;2
20220715;Berlin;7.390000000000001;-5
20220715;Brandenburg;7.76;5
20220715;Sachsen;7.94;4
20220715;Bayern;8.9;11
20220715;Nordrhein-Westfalen;8.22;9
20220715;Hamburg;7.3100000000000005;-3
20220715;Mecklenburg-Vorpommern;8.18;4
20220715;Niedersachsen;8.01;1
20220715;Deutschland;8.28;6
20220715;Bremen;7.03;-13
20220715;Thüringen;8.28;5
20220715;Saarland;7.71;0
20220715;Sachsen-Anhalt;8.01;3
20220715;Rheinland-Pfalz;8.36;1
20220715;Schleswig-Holstein;7.71;1
20220722;Baden-Württemberg;8.84;11
20220722;Hessen;8.17;1
20220722;Berlin;7.28;-7
20220722;Brandenburg;7.7;4
20220722;Sachsen;7.71;1
20220722;Bayern;8.83;10
20220722;Nordrhein-Westfalen;8.03;6
20220722;Hamburg;7.26;-4
20220722;Mecklenburg-Vorpommern;8.25;5
20220722;Niedersachsen;7.74;-2
20220722;Deutschland;8.15;4
20220722;Bremen;6.8500000000000005;-15
20220722;Thüringen;7.94;1
20220722;Saarland;7.59;-1
20220722;Sachsen-Anhalt;7.7700000000000005;0
20220722;Rheinland-Pfalz;8.28;0
20220722;Schleswig-Holstein;7.69;1
20220729;Baden-Württemberg;8.78;10
20220729;Hessen;7.91;-2
20220729;Berlin;7.2700000000000005;-7
20220729;Brandenburg;7.7;4
20220729;Sachsen;7.5600000000000005;-1
20220729;Bayern;8.86;10
20220729;Nordrhein-Westfalen;8.14;8
20220729;Hamburg;7.19;-5
20220729;Mecklenburg-Vorpommern;8.25;5
20220729;Niedersachsen;7.63;-4
20220729;Deutschland;8.11;3
20220729;Bremen;6.68;-17
20220729;Thüringen;7.86;0
20220729;Saarland;7.28;-6
20220729;Sachsen-Anhalt;7.76;0
20220729;Rheinland-Pfalz;8.03;-3
20220729;Schleswig-Holstein;7.7;1
20220805;Baden-Württemberg;8.57;7
20220805;Hessen;7.91;-2
20220805;Berlin;7.390000000000001;-5
20220805;Brandenburg;7.8;5
20220805;Sachsen;7.71;1
20220805;Bayern;8.66;8
20220805;Nordrhein-Westfalen;8.41;11
20220805;Hamburg;7.5200000000000005;0
20220805;Mecklenburg-Vorpommern;8.35;6
20220805;Niedersachsen;7.82;-1
20220805;Deutschland;8.17;4
20220805;Bremen;7.0200000000000005;-13
20220805;Thüringen;7.92;0
20220805;Saarland;7.3100000000000005;-5
20220805;Sachsen-Anhalt;7.86;1
20220805;Rheinland-Pfalz;8.02;-3
20220805;Schleswig-Holstein;7.96;5
20220812;Baden-Württemberg;8.26;3
20220812;Hessen;7.92;-2
20220812;Berlin;7.55;-3
20220812;Brandenburg;7.96;7
20220812;Sachsen;7.7700000000000005;2
20220812;Bayern;8.59;7
20220812;Nordrhein-Westfalen;8.82;17
20220812;Hamburg;7.62;1
20220812;Mecklenburg-Vorpommern;8.56;9
20220812;Niedersachsen;7.930000000000001;0
20220812;Deutschland;8.25;5
20220812;Bremen;7.2;-10
20220812;Thüringen;7.98;1
20220812;Saarland;7.3500000000000005;-5
