,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
d_R[16],0.96,0.01,0.95,0.98,0.0,0.0,1462.84,871.42,1.0
d_R[17],0.96,0.01,0.95,0.97,0.0,0.0,1640.72,1189.29,1.0
d_R[18],0.96,0.01,0.95,0.97,0.0,0.0,1665.37,1761.01,1.0
d_R[19],0.96,0.01,0.94,0.97,0.0,0.0,1504.69,1651.47,1.0
d_R[20],0.96,0.01,0.95,0.97,0.0,0.0,1536.94,1496.56,1.0
d_R[21],0.96,0.01,0.95,0.97,0.0,0.0,1709.5,1759.32,1.0
d_R[22],0.96,0.01,0.95,0.98,0.0,0.0,1712.92,1731.47,1.0
d_R[23],0.96,0.01,0.95,0.98,0.0,0.0,1672.02,1707.44,1.0
d_R[24],0.96,0.01,0.95,0.97,0.0,0.0,1697.82,928.66,1.0
d_R[25],0.96,0.01,0.95,0.97,0.0,0.0,1805.64,1175.84,1.0
d_R[26],0.96,0.01,0.95,0.97,0.0,0.0,1802.9,1150.97,1.0
d_R[27],0.96,0.01,0.95,0.97,0.0,0.0,1704.48,942.29,1.0
d_R[28],0.96,0.01,0.94,0.97,0.0,0.0,1768.61,942.19,1.0
d_R[29],0.95,0.01,0.94,0.97,0.0,0.0,1793.78,1105.99,1.0
d_R[30],0.95,0.01,0.93,0.97,0.0,0.0,1670.31,1699.21,1.0
d_R[31],0.95,0.01,0.94,0.97,0.0,0.0,1706.61,1619.71,1.0
d_R[32],0.96,0.01,0.94,0.97,0.0,0.0,1707.0,1773.8,1.0
d_R[33],0.96,0.01,0.94,0.97,0.0,0.0,1745.68,1727.29,1.0
d_R[34],0.96,0.01,0.95,0.98,0.0,0.0,1715.02,1705.04,1.0
d_R[35],0.96,0.01,0.95,0.98,0.0,0.0,1714.32,1746.68,1.0
d_R[36],0.96,0.01,0.95,0.97,0.0,0.0,1552.55,1383.83,1.0
risk_H[0],0.42,0.07,0.31,0.5,0.0,0.0,368.43,106.07,1.01
risk_H[1],0.52,0.11,0.31,0.65,0.0,0.0,386.67,108.08,1.01
risk_H[2],0.59,0.12,0.31,0.72,0.01,0.0,397.97,106.45,1.01
risk_H[3],0.61,0.1,0.38,0.78,0.01,0.0,381.97,101.35,1.01
risk_H[4],0.6,0.08,0.46,0.76,0.01,0.0,311.89,95.62,1.01
risk_H[5],0.56,0.08,0.48,0.76,0.01,0.0,293.18,103.13,1.01
risk_H[6],0.52,0.07,0.4,0.68,0.0,0.0,313.63,108.44,1.01
risk_H[7],0.48,0.07,0.38,0.64,0.0,0.0,325.68,113.45,1.01
risk_H[8],0.44,0.06,0.35,0.6,0.0,0.0,345.0,110.56,1.01
risk_H[9],0.42,0.06,0.31,0.52,0.0,0.0,360.95,107.26,1.01
risk_H[10],0.39,0.05,0.31,0.48,0.0,0.0,384.36,117.0,1.01
risk_H[11],0.38,0.04,0.31,0.44,0.0,0.0,418.45,148.33,1.01
risk_H[12],0.36,0.04,0.31,0.41,0.0,0.0,472.9,144.0,1.01
